id,mapudungun,raiz,gramatica,castellano,ejemplo,imagen,source
2707082619352613,wikürün,wikür–ün,verbo,rasgar,,,FFD 2022
270709090413,willen,willen,sustantivo,orina,,,Augusta 1903
2707090907,willi,willi,sustantivo,sur,,,Augusta 1903
27070909263513,willün,willü–n,verbo,orinar,,,Augusta 1903
270710013513,wil’an,wil'a–n,verbo,"pegar, unir una cosa con otra",,,Augusta 1903
27071007,wil’i,wil'i,sustantivo,uña,,,Augusta 1903
27071201,wima,wima,sustantivo,vara,,,Augusta 1903
2707120108262228043513,wimakütyen,wimakütye–n,verbo,pegar a alguien con una varilla,,,Augusta 1903
270712013513,wiman,wima–n,verbo,cortar varas,,,Augusta 1903
27071222253513,wimtun,wimtu–n,verbo,acostumbrarse,,,FFD 2022
2707122612352613,wimümün,wimüm–ün,verbo,acostumbrar a alguien,,,Augusta 1903
270712352613,wimün,wim–ün,verbo,acostumbrarse,,,Augusta 1903
2707131709352613,winolün,winol–ün,verbo,andar a gatas,,,Augusta 1903
2707132225,wintu,wintu,adjetivo,viejo (cosa o animales),,,Augusta 1903
27071322253513,wintun,wintu–n,verbo,hacerse viejo,,,Augusta 1903
2707132612352613,winümün,winüm–ün,verbo,"ensancgar, estirar",,,Augusta 1903
270713263513,winün,winü–n,verbo,"ensarcharse, estirarse",,,Augusta 1903
2707150112352613,wiñamün,wiñam–ün,verbo,acarrear; trasladar,,,FFD 2022
270715170922253513,wiñoltun,wiñoltu–n,verbo,devolver,,,FFD 2022
2707151722253513,wiñotun,wiñotu–n,verbo,volver,,,FFD 2022
270715173513,wiñon,wiño–n,verbo,volver,,,FFD 2022
2707160801,wingka,wingka,sustantivo,extranjero,,,Augusta 1903
27071608263513,wingkün,wingkü–n,verbo,robar (animales),,,Augusta 1903
2707162603352613,wingüdün,wingüd–ün,verbo,arrastrar,,,Augusta 1903
2707162609082613253513,wingülkünun,wingülkünu–n,verbo,poner en fila,,,Augusta 1903
270718260909082609043513,wipüllkülen,wipüllküle–n,verbo,"estar en fila, en orden",,,Augusta 1903
270718260909082613253513,wipüllkünun,wipüllkünu–n,verbo,poner en fila,,,Augusta 1903
2707190105263513,wirafün,wirafü–n,verbo,"galopar; pegar, castigar",,,Augusta 1903
2707190105352613,wirafün,wiraf–ün,verbo,"galopar; pegar, castigar",,,Augusta 1903
2707190119352613,wirarün,wirar–ün,verbo,gritar,,,FFD 2022
2707190713222508253513,wirintukun,wirintuku–n,verbo,escribir,,,FFD 2022
270719073513,wirin,wiri–n,verbo,"rayar, escribir, ungir, pintar",,,FFD 2022
2707190817,wirko,wirko,sustantivo,montón grande,,,Augusta 1903
270719081709043513,wirkolen,wirkole–n,verbo,estar amontonado,,,Augusta 1903
270719081709352613,wirkolün,wirkol–ün,verbo,amontonar,,,Augusta 1903
270719253513,wirun,wiru–n,verbo,"descascarar, sacar la cáscara",,,FFD 2022
270719260522253513,wirüftun,wirüftu–n,verbo,despedazar,,,Augusta 1903
2707240109,witral,witral,sustantivo,telar mapuche,,,FFD 2022
2707240109043513,witralen,witrale–n,verbo,estar de pie,,,FFD 2022
2707240109263513,witralün,witralü–n,verbo,tejer,,,Augusta 1903
2707240113,witran,witran,sustantivo,forastero,,,Augusta 1903
270724011308171322253513,witrankontun,witrankontu–n,verbo,visitar,,,FFD 2022
270724011316043513,witranngen,witrannge–n,verbo,"ser visitado, tener visitar",,,FFD 2022
2707240113222608253513,witrantükun,witrantüku–n,verbo,sujetar,,,Augusta 1903
27072401151826190112352613,witrañpüramün,witrañpüram–ün,verbo,alzar,,,FFD 2022
270724011826190112043513,witrapüramen,witrapürame–n,verbo,ponerse en pie,,,Augusta 1903
27072401302707240109,witra-witral,witra-witral,sustantivo,parante,,,FFD 2022
270724013513,witran,witra–n,verbo,levantarse,,,FFD 2022
27072425041322253513,witruentun,witruentu–n,verbo,"vertir agua (p. ej. sacando), servir agua",,,FFD 2022
27072425130119352613,witrunarün,witrunar–ün,verbo,chorrear,,,FFD 2022
2707242513222508253513,witruntukun,witruntuku–n,verbo,vertir líquidos adentro,,,FFD 2022
2707272613,wiwün,wiwün,sustantivo,sed,,,Augusta 1903
270727263513,wiwün,wiwü–n,verbo,tener sed,,,FFD 2022
2707282609352613,wiyülün,wiyül–ün,verbo,"endilgar, guíar",,,FFD 2022
27260301031712173513,wüdadomon,wüdadomo–n,verbo,"divorciarse, separarse de la mujer",,,FFD 2022
2726030112352613,wüdamün,wüdam–ün,verbo,"dividir, repartir, partir algo, separar",,,FFD 2022
27260301182603352613,wüdapüdün,wüdapüd–ün,verbo,difundirse,,,Augusta 1903
2726030127041324253513,wüdawentrun,wüdawentru–n,verbo,"divorciarse, separarse del hombre",,,FFD 2022
272603013513,wüdan,wüda–n,verbo,separarse,,,Augusta 1903
27260308013513,wüdkan,wüdka–n,verbo,"partir algo, separar",,,Augusta 1903
27260508263513,wüfkün,wüfkü–n,verbo,pedir de limosna o prestadas cosas de alimento,,,Augusta 1903
27260901,wüla,wüla,adverbio,después,,,Augusta 1903
27260904,wüle,wüle,adverbio,mañana,,,Augusta 1903
272609253513,wülun,wülu–n,verbo,"darse, ofrecerse, entregarse",,,Augusta 1903
272609352613,wülün,wül–ün,verbo,"dar, vender algo",,,FFD 2022
272610160715,wül’ngiñ,wül'ngiñ,sustantivo,entrada de la ruka (casa mapuche),,,Augusta 1903
272613,wün,wün,sustantivo,"boca, pico",,,FFD 2022
27261304,wüne,wüne,adjetivo,primeramente,,,Augusta 1903
2726130409,wünel,wünel,adjetivo,primeramente,,,Augusta 1903
2726130413,wünen,wünen,sustantivo,primero,,,Augusta 1903
27261326080127263513,wünükawün,wünükawü–n,verbo,ser serpenteado,,,FFD 2022
272614,wün’,wün',sustantivo,alba,,,Augusta 1903
272614,wün’,wün',sustantivo,"boca, pico",,,Augusta 1903
27261412013513,wün’man,wün'ma–n,verbo,amanecer,,,Augusta 1903
2726142613,wün’ün,wün'ün,verbo,clarear el día,,,Augusta 1903
2726151703250112352613,wüñoduamün,wüñoduam–ün,verbo,arrepentirse,,,Augusta 1903
272615170922253513,wüñoltun,wüñoltu–n,verbo,devolver algo,,,Augusta 1903
27261517092924071801132225,wüñol tripantu,wüñol tripantu,expresión,regreso del año,,,FFD 2022
272615173513,wüñon,wüño–n,verbo,regresar,,,Augusta 1903
272619080413290817,würken ko,würken ko,sustantivo,"vapor, vago",,,Augusta 1903
272619270113,würwan,würwan,sustantivo,"vapor, vago",,,Augusta 1903
2726192726132912011825,würwün mapu,würwün mapu,sustantivo,transpiración del agua,,,FFD 2022
272622013513,wütan,wüta–n,verbo,"latir, tener presentimiento",,,Augusta 1903
27262404,wütre,wütre,adjetivo,frío,,,Augusta 1903
2726240416043513,wütrengen,wütrenge–n,verbo,"ser frío, hacer frío",,,FFD 2022
272624043513,wütren,wütre–n,verbo,tener frío,,,FFD 2022
2726242509,wütrul,wütrul,sustantivo,montón de cosas,,,Augusta 1903
272624253513,wütrun,wütru–n,verbo,derramar,,,Augusta 1903
27262426,wütrü,wütrü,sustantivo,cucharón,,,Augusta 1903
28010508013513,yafkan,yafka–n,verbo,"ofender, la ofensa",,,Augusta 1903
28010526,yafü,yafü,adjetivo,"duro, firme",,,Augusta 1903
28010526092527352613,yafüluwün,yafüluw–ün,verbo,"animarse, consolarse",,,FFD 2022
2801052609352613,yafülün,yafül–ün,verbo,consolar,,,Augusta 1903
28010526160409352613,yafüngelün,yafüngel–ün,verbo,"afirmar, afianzar",,,Augusta 1903
280105263513,yafün,yafü–n,verbo,ahuyentar,,,Augusta 1903
28010909,yall,yall,sustantivo,hijos por parte de padre,,,FFD 2022
280109090409,yallel,yallel,sustantivo,generación,,,Augusta 1903
280109092635122613,yallümün,yallü–mün,verbo,"multiplicar, producir",,,Augusta 1903
28010909352613,yallün,yall–ün,verbo,"engendrar, multiplicarse",,,Augusta 1903
280112352613,yamün,yam–ün,verbo,respetar,,,FFD 2022
28011302073513,yanchin,yanchi–n,verbo,"sentir frio interior, tener calofrío",,,Augusta 1903
28012826082613253513,yayükünun,yayükünu–n,verbo,apresurar,,,Augusta 1903
2801282609043513,yayülen,yayüle–n,verbo,estar apresurado,,,Augusta 1903
2801282627352613,yayüwün,yayüw–ün,verbo,darse prisa,,,Augusta 1903
280128352613,yayün,yay–ün,verbo,granizar,,,FFD 2022
2804020709352613,yechilün,yechil–ün,verbo,principiar,,,Augusta 1903
280412043513,yemen,yeme–n,verbo,"ir a buscar algo, ir a traer",,,FFD 2022
28041304,yene,yene,sustantivo,ballena,,,FFD 2022
280418013513,yepan,yepa–n,verbo,"venir a buscar, llevar de aquí",,,FFD 2022
28041918253513,yerpun,yerpu–n,verbo,vencer,,,Augusta 1903
280427040908013513,yewelkan,yewelka–n,verbo,"avergonzar, confundir a alguien",,,Augusta 1903
280427041316043513,yewenngen,yewennge–n,verbo,"tener respeto, vergüenza",,,Augusta 1903
280427041322260825050109352613,yewentükufalün,yewentükufal–ün,verbo,ser vergonzoso (una cosa),,,Augusta 1903
280427043513,yewen,yewe–n,verbo,"avergonzarse, respetar",,,FFD 2022
280427120413,yewmen,yewmen,adjetivo,"suelto, ágil, desenvuelto",,,Augusta 1903
2804272613,yewün,yewün,sustantivo,bulto,,,Augusta 1903
28043513,yen,ye–n,verbo,llevar,,,FFD 2022
2807270715290817050804,yiwiñ kofke,yiwiñ kofke,sustantivo,sopaipilla,,,FFD 2022
281705253513,yofun,yofu–n,verbo,"osar, animarse a hacer algo",,,Augusta 1903
282516,yung,yung,adjetivo,afilado,,,Augusta 1903
2825162612352613,yungümün,yungüm–ün,verbo,afilar,,,Augusta 1903
282521,yush,yush,adjetivo,liso,,,Augusta 1903
2826,yü,yü,sustantivo,nariz,,,FFD 2022
28260508263513,yüfkün,yüfkü–n,verbo,"raer, raspar superficialmente",,,Augusta 1903
282627,yüw,yüw,sustantivo,nariz,,,Augusta 1903
